path,title,summary,created-on,last-modified
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/social-sciences-department/_profiles/Mohammad_Masad,محمد مسعد,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/social-sciences-department/_profiles/Marta_Wieczorek,Marta Wieczorek,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/social-sciences-department/_profiles/James_Williams,جيمس وليامز,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/social-sciences-department/_profiles/Anke_Reichenbach,أنك ريتشينبخ,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/Arabic_Language_and_literature_Department/_profiles/Rania_Hamwy,رانية حماوي,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/Arabic_Language_and_literature_Department/_profiles/Majdi_Ben_Souf,مجدي بن سوف,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/index,Facutly And Staff,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Pinar_Ayber,بينار ايبر,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Alvaro_SuberoSaenz,Alvaro SuberoSaenz,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Annic_Durand,Annick Durand,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Wafa_Zoghbor,Wafa Zoghbor,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Brian_Thornton,Brian Thornton,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Tony_Myers,Tony Myers,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Hulya_Yagcioglu,Hulya Yagcioglu,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_auh/Language_Studies_Department/_profiles/Telma_Steinhagen,Telma Steinhagen,nan,nan,nan
