path,name,created_on,last_modified
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/February/hackathon-D1-feb25,"من فعاليات اليوم الأول لهاكاثون الإمارات ""بيانات من أجل السعادة"" في جامعة زايد ",2019-04-14 12:06:35,2019-04-14 12:06:35
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/February/EHSafety-feb26,من فعاليات يوم البيئة والصحة والسلامة في جامعة زايد ,2019-04-14 12:06:34,2019-04-14 12:06:34
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/February/Clubs_Fair-feb26,يوم الأندية الطلابية 2018,2019-04-14 12:06:33,2019-04-14 12:06:33
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/February/hackathon-D2-feb26,"من فعاليات اليوم الثاني لهاكاثون الإمارات ""بيانات من أجل السعادة"" في جامعة زايد ",2019-04-14 12:06:31,2019-04-14 12:06:31
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/February/COE_Conf-feb28," ""مؤتمر التعليم الأول"" يبحث آليات جديدة لتطوير التعليم المدرسي والجامعي وتدريس اللغة العربية ",2019-04-14 12:06:29,2019-04-14 12:06:29
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/March,مارس,2019-04-14 12:06:22,2019-04-14 12:06:22
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/March/ZUMEFF-SM-March1,مهرجان جامعة زايد السينمائي للشرق الأوسط ,2019-04-14 12:06:26,2019-04-14 12:06:26
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/March/romania-march4,معالي الشيخة لبنى بنت خالد القاسمي تستقبل صاحب السمو الملكي الأمير رادو والوفد الروماني المرافق له في زيارة لجامعة زايد أبوظبي,2019-04-14 12:06:24,2019-04-14 12:06:24
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/March/louvre-march4,من زيارة طالبات كلية الفنون والصناعات الإبداعية لمتحف اللوفر أبوظبي,2019-04-14 12:06:22,2019-04-14 12:06:22
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/April,أبريل,2019-04-14 12:06:03,2019-04-14 12:06:03
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/April/gr-mast18,"منصور بن زايد يشهد حفل تخريج المتفوقين بـ""جامعة زايد""",2019-04-14 12:06:20,2019-04-14 12:06:20
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/April/WorlsHealthDay,يوم الصحة العالمي 2018,2019-04-14 12:06:18,2019-04-14 12:06:18
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/April/Townhall, ملتقى الهيئة التدريسية و الإدارية مع مدير الجامعة ونائبة,2019-04-14 12:06:16,2019-04-14 12:06:16
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/April/Grad2018,حفل تخريج جامعة زايد 2018,2019-04-14 12:06:03,2019-04-14 12:06:03
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/May,مايو,2019-04-14 12:06:01,2019-04-14 12:06:01
